R,month,AvgHumidity,beta,AR,AC,AI,AF,ABK,AV,const,cityID,city,cityID2,TierID,date,tmax,city_coord,tmin,rhum,uwnd,vwnd,hpbl,wnd
28.27666766,9,0.76,1.272727273,7216.370457,447.3583416,160.7886113,0.933333333,0,26868154.85,1,17,Bangalore,4,1,9/1/2001,29.99,Bangalore1_1,21.96,77.600006,3.149994,-0.5,602.0208,3.189429761
25.76988037,10,0.73,1.272727273,12628.6483,782.8770979,321.5772225,0.451612903,26,26868154.85,1,17,Bangalore,4,1,10/1/2001,28.74,Bangalore1_1,20.78,81.009995,1.7700043,-0.2599945,469.4153,1.788997586
30.26631145,11,0.7,1.272727273,18040.92614,1118.395854,321.5772225,0.933333333,26,26868154.85,1,17,Bangalore,4,1,11/1/2001,28.12,Bangalore1_1,20.26,76.61,-0.93000793,-1.25,535.17914,1.558016287
9.861516035,12,0.68,1.272727273,18040.92614,1118.395854,321.5772225,1.483870968,26,33585193.56,1,17,Bangalore,4,1,12/1/2001,26.96,Bangalore1_1,17.44,72.45,-3.0899963,-1.6600037,639.80646,3.507661531
22.05031668,1,0.6,1.272727273,30836.57236,3380.055416,1112.180275,4.903225806,26,67749986.8,1,17,Bangalore,4,1,1/1/2011,27.77002,Bangalore1_1,16,64.520004,-1.6000061,-1.2100067,633.6895,2.006024859
39.49591295,2,0.52,1.181818182,26725.02938,2929.38136,1112.180275,15.46428571,26,60974988.12,1,17,Bangalore,4,1,2/1/2011,28.68,Bangalore1_1,18.24,68.97,-0.5,-0.3600006,879.1696,0.616117223
28.68179686,3,0.3,1.090909091,24669.25789,2704.044333,1112.180275,25.5,26,54199989.44,1,17,Bangalore,4,1,3/1/2011,32.34,Bangalore1_1,19.62,62.03,-0.13999939,0.08999634,1082.3508,0.166430678
41.86645374,4,0.43,1.181818182,18501.94342,2028.033249,1112.180275,7.4,26,54199989.44,1,17,Bangalore,4,1,4/1/2011,31.74,Bangalore1_1,21.97998,71.95,1.1000061,0.6300049,848.87085,1.267643323
28.67055394,5,0.6,1.272727273,18501.94342,2028.033249,1112.180275,5.35483871,26,54199989.44,1,17,Bangalore,4,1,5/1/2011,30.86,Bangalore1_1,23.14,78.16,3.0399933,0.30999756,686.44354,3.05575813
50.09384739,9,0.76,1.272727273,12334.62895,1352.022166,556.0901377,1.266666667,0,54199989.44,1,17,Bangalore,4,1,9/1/2011,28,Bangalore1_1,21.13,86.06,3.6600037,0.36999512,558.825,3.678657836
78.57142857,10,0.73,1.272727273,21585.60065,2366.038791,1112.180275,2.129032258,26,54199989.44,1,17,Bangalore,4,1,10/1/2011,29.3,Bangalore1_1,21.27002,83.649994,0.22999573,-0.83999634,535.4677,0.870914397
23.41384337,11,0.7,1.272727273,30836.57236,3380.055416,1112.180275,2.166666667,26,54199989.44,1,17,Bangalore,4,1,11/1/2011,28.84,Bangalore1_1,19.5,71.149994,-2.6600037,-0.9600067,619.92084,2.827937861
28.96305419,12,0.68,1.272727273,30836.57236,3380.055416,1112.180275,2.774193548,26,67749986.8,1,17,Bangalore,4,1,12/1/2011,27.69,Bangalore1_1,16.84998,67.61,-1.8999939,-1.3899994,663.2984,2.354161242
30.12254951,1,0.6,1.272727273,8116.815196,225.5301239,538.4224404,3.258064516,26,29853505.39,1,17,Bangalore,4,1,1/1/2001,28.71,Bangalore2_10,16.46,63.130005,-2.5700073,-0.38000488,687.0121,2.597949428
34.87987874,2,0.52,1.181818182,7034.573169,195.4594407,538.4224404,10.21428571,26,26868154.85,1,17,Bangalore,4,1,2/1/2001,33.11,Bangalore2_10,18.36,53.83,-0.44999695,0.7599945,929.5714,0.883226412
30.97378607,3,0.3,1.090909091,6493.452156,180.4240991,538.4224404,12.03333333,26,23882804.31,1,17,Bangalore,4,1,3/1/2001,32.72998,Bangalore2_10,23.16,54.649994,1.1499939,0.1499939,1115.492,1.159734513
26.2575651,4,0.43,1.181818182,4870.089117,135.3180743,538.4224404,2.4,26,23882804.31,1,17,Bangalore,4,1,4/1/2001,34.7,Bangalore2_10,22.18,61.190002,1.050003,0.8500061,798.7,1.350931778
17.46762843,5,0.6,1.272727273,4870.089117,135.3180743,538.4224404,1.419354839,26,23882804.31,1,17,Bangalore,4,1,5/1/2001,33.33002,Bangalore2_10,24.01,60.809998,4.0200043,0.3899994,958.0766,4.038877827
15.3538113,9,0.76,1.272727273,3246.726078,90.21204956,269.2112202,0.933333333,0,23882804.31,1,17,Bangalore,4,1,9/1/2001,29.99,Bangalore2_10,21.96,77.600006,3.149994,-0.5,602.0208,3.189429761
16.56082236,10,0.73,1.272727273,5681.770637,157.8710867,538.4224404,0.451612903,26,23882804.31,1,17,Bangalore,4,1,10/1/2001,28.74,Bangalore2_10,20.78,81.009995,1.7700043,-0.2599945,469.4153,1.788997586
14.98165276,11,0.7,1.272727273,8116.815196,225.5301239,538.4224404,0.933333333,26,23882804.31,1,17,Bangalore,4,1,11/1/2001,28.12,Bangalore2_10,20.26,76.61,-0.93000793,-1.25,535.17914,1.558016287
5.932944606,12,0.68,1.272727273,8116.815196,225.5301239,538.4224404,1.483870968,26,29853505.39,1,17,Bangalore,4,1,12/1/2001,26.96,Bangalore2_10,17.44,72.45,-3.0899963,-1.6600037,639.80646,3.507661531
14.69634061,1,0.6,1.272727273,13873.72007,681.6050989,1862.143137,4.903225806,26,60222210.49,1,17,Bangalore,4,1,1/1/2011,27.77002,Bangalore2_10,16,64.520004,-1.6000061,-1.2100067,633.6895,2.006024859
37.60233855,2,0.52,1.181818182,12023.89073,590.724419,1862.143137,15.46428571,26,54199989.44,1,17,Bangalore,4,1,2/1/2011,28.68,Bangalore2_10,18.24,68.97,-0.5,-0.3600006,879.1696,0.616117223
25.2299437,3,0.3,1.090909091,11098.97606,545.2840791,1862.143137,25.5,26,48177768.39,1,17,Bangalore,4,1,3/1/2011,32.34,Bangalore2_10,19.62,62.03,-0.13999939,0.08999634,1082.3508,0.166430678
36.42332052,4,0.43,1.181818182,8324.232044,408.9630593,1862.143137,7.4,26,48177768.39,1,17,Bangalore,4,1,4/1/2011,31.74,Bangalore2_10,21.97998,71.95,1.1000061,0.6300049,848.87085,1.267643323
27.08972555,5,0.6,1.272727273,8324.232044,408.9630593,1862.143137,5.35483871,26,48177768.39,1,17,Bangalore,4,1,5/1/2011,30.86,Bangalore2_10,23.14,78.16,3.0399933,0.30999756,686.44354,3.05575813
27.39217855,9,0.76,1.272727273,5549.488029,272.6420396,931.0715685,1.266666667,0,48177768.39,1,17,Bangalore,4,1,9/1/2011,28,Bangalore2_10,21.13,86.06,3.6600037,0.36999512,558.825,3.678657836
55.74092691,10,0.73,1.272727273,9711.604051,477.1235692,1862.143137,2.129032258,26,48177768.39,1,17,Bangalore,4,1,10/1/2011,29.3,Bangalore2_10,21.27002,83.649994,0.22999573,-0.83999634,535.4677,0.870914397
16.72725445,11,0.7,1.272727273,13873.72007,681.6050989,1862.143137,2.166666667,26,48177768.39,1,17,Bangalore,4,1,11/1/2011,28.84,Bangalore2_10,19.5,71.149994,-2.6600037,-0.9600067,619.92084,2.827937861
23.3364331,12,0.68,1.272727273,13873.72007,681.6050989,1862.143137,2.774193548,26,60222210.49,1,17,Bangalore,4,1,12/1/2011,27.69,Bangalore2_10,16.84998,67.61,-1.8999939,-1.3899994,663.2984,2.354161242
23.98004423,1,0.6,1.272727273,13028.02041,303.3626312,293.6267547,3.258064516,26,22390129.04,1,17,Bangalore,4,1,1/1/2001,28.71,Bangalore2_15,16.46,63.130005,-2.5700073,-0.38000488,687.0121,2.597949428
34.69230769,2,0.52,1.181818182,11290.95102,262.9142803,293.6267547,10.21428571,26,20151116.14,1,17,Bangalore,4,1,2/1/2001,33.11,Bangalore2_15,18.36,53.83,-0.44999695,0.7599945,929.5714,0.883226412
31.55178278,3,0.3,1.090909091,10422.41633,242.6901049,293.6267547,12.03333333,26,17912103.23,1,17,Bangalore,4,1,3/1/2001,32.72998,Bangalore2_15,23.16,54.649994,1.1499939,0.1499939,1115.492,1.159734513
29.01694365,4,0.43,1.181818182,7816.812246,182.0175787,293.6267547,2.4,26,17912103.23,1,17,Bangalore,4,1,4/1/2001,34.7,Bangalore2_15,22.18,61.190002,1.050003,0.8500061,798.7,1.350931778
18.43802151,5,0.6,1.272727273,7816.812246,182.0175787,293.6267547,1.419354839,26,17912103.23,1,17,Bangalore,4,1,5/1/2001,33.33002,Bangalore2_15,24.01,60.809998,4.0200043,0.3899994,958.0766,4.038877827
25.6979994,9,0.76,1.272727273,5211.208164,121.3450525,146.8133774,0.933333333,0,17912103.23,1,17,Bangalore,4,1,9/1/2001,29.99,Bangalore2_15,21.96,77.600006,3.149994,-0.5,602.0208,3.189429761
22.26485372,10,0.73,1.272727273,9119.614287,212.3538418,293.6267547,0.451612903,26,17912103.23,1,17,Bangalore,4,1,10/1/2001,28.74,Bangalore2_15,20.78,81.009995,1.7700043,-0.2599945,469.4153,1.788997586
27.49778828,11,0.7,1.272727273,13028.02041,303.3626312,293.6267547,0.933333333,26,17912103.23,1,17,Bangalore,4,1,11/1/2001,28.12,Bangalore2_15,20.26,76.61,-0.93000793,-1.25,535.17914,1.558016287
11.28531215,12,0.68,1.272727273,13028.02041,303.3626312,293.6267547,1.483870968,26,22390129.04,1,17,Bangalore,4,1,12/1/2001,26.96,Bangalore2_15,17.44,72.45,-3.0899963,-1.6600037,639.80646,3.507661531
20.31964411,1,0.6,1.272727273,22268.23008,916.8332488,1015.513109,4.903225806,26,45166657.87,1,17,Bangalore,4,1,1/1/2011,27.77002,Bangalore2_15,16,64.520004,-1.6000061,-1.2100067,633.6895,2.006024859
39.03442863,2,0.52,1.181818182,19299.13273,794.5888157,1015.513109,15.46428571,26,40649992.08,1,17,Bangalore,4,1,2/1/2011,28.68,Bangalore2_15,18.24,68.97,-0.5,-0.3600006,879.1696,0.616117223
27.91091954,3,0.3,1.090909091,17814.58406,733.4665991,1015.513109,25.5,26,36133326.29,1,17,Bangalore,4,1,3/1/2011,32.34,Bangalore2_15,19.62,62.03,-0.13999939,0.08999634,1082.3508,0.166430678
40.99648135,4,0.43,1.181818182,13360.93805,550.0999493,1015.513109,7.4,26,36133326.29,1,17,Bangalore,4,1,4/1/2011,31.74,Bangalore2_15,21.97998,71.95,1.1000061,0.6300049,848.87085,1.267643323
28.65562481,5,0.6,1.272727273,13360.93805,550.0999493,1015.513109,5.35483871,26,36133326.29,1,17,Bangalore,4,1,5/1/2011,30.86,Bangalore2_15,23.14,78.16,3.0399933,0.30999756,686.44354,3.05575813
47.78536242,9,0.76,1.272727273,8907.292031,366.7332995,507.7565543,1.266666667,0,36133326.29,1,17,Bangalore,4,1,9/1/2011,28,Bangalore2_15,21.13,86.06,3.6600037,0.36999512,558.825,3.678657836
63.52930769,10,0.73,1.272727273,15587.76105,641.7832742,1015.513109,2.129032258,26,36133326.29,1,17,Bangalore,4,1,10/1/2011,29.3,Bangalore2_15,21.27002,83.649994,0.22999573,-0.83999634,535.4677,0.870914397
22.72046848,11,0.7,1.272727273,22268.23008,916.8332488,1015.513109,2.166666667,26,36133326.29,1,17,Bangalore,4,1,11/1/2011,28.84,Bangalore2_15,19.5,71.149994,-2.6600037,-0.9600067,619.92084,2.827937861
46.91117925,12,0.68,1.272727273,22268.23008,916.8332488,1015.513109,2.774193548,26,45166657.87,1,17,Bangalore,4,1,12/1/2011,27.69,Bangalore2_15,16.84998,67.61,-1.8999939,-1.3899994,663.2984,2.354161242
18.08801649,1,0.6,1.272727273,7604.644774,222.0235452,571.8545414,3.258064516,26,37316881.74,1,17,Bangalore,4,1,1/1/2001,28.71,Bangalore2_3,16.46,63.130005,-2.5700073,-0.38000488,687.0121,2.597949428
35.13473718,2,0.52,1.181818182,6590.692137,192.4204058,571.8545414,10.21428571,26,33585193.56,1,17,Bangalore,4,1,2/1/2001,33.11,Bangalore2_3,18.36,53.83,-0.44999695,0.7599945,929.5714,0.883226412
28.3837673,3,0.3,1.090909091,6083.715819,177.6188361,571.8545414,12.03333333,26,29853505.39,1,17,Bangalore,4,1,3/1/2001,32.72998,Bangalore2_3,23.16,54.649994,1.1499939,0.1499939,1115.492,1.159734513
26.89113842,4,0.43,1.181818182,4562.786864,133.2141271,571.8545414,2.4,26,29853505.39,1,17,Bangalore,4,1,4/1/2001,34.7,Bangalore2_3,22.18,61.190002,1.050003,0.8500061,798.7,1.350931778
16.57298683,5,0.6,1.272727273,4562.786864,133.2141271,571.8545414,1.419354839,26,29853505.39,1,17,Bangalore,4,1,5/1/2001,33.33002,Bangalore2_3,24.01,60.809998,4.0200043,0.3899994,958.0766,4.038877827
16.96144658,9,0.76,1.272727273,3041.85791,88.80941806,285.9272707,0.933333333,0,29853505.39,1,17,Bangalore,4,1,9/1/2001,29.99,Bangalore2_3,21.96,77.600006,3.149994,-0.5,602.0208,3.189429761
23.62506283,10,0.73,1.272727273,5323.251342,155.4164816,571.8545414,0.451612903,26,29853505.39,1,17,Bangalore,4,1,10/1/2001,28.74,Bangalore2_3,20.78,81.009995,1.7700043,-0.2599945,469.4153,1.788997586
52.38685031,11,0.7,1.272727273,7604.644774,222.0235452,571.8545414,0.933333333,26,29853505.39,1,17,Bangalore,4,1,11/1/2001,28.12,Bangalore2_3,20.26,76.61,-0.93000793,-1.25,535.17914,1.558016287
5.772594752,12,0.68,1.272727273,7604.644774,222.0235452,571.8545414,1.483870968,26,37316881.74,1,17,Bangalore,4,1,12/1/2001,26.96,Bangalore2_3,17.44,72.45,-3.0899963,-1.6600037,639.80646,3.507661531
16.65592641,1,0.6,1.272727273,12998.28939,671.0073928,1977.768625,4.903225806,26,75277763.11,1,17,Bangalore,4,1,1/1/2011,27.77002,Bangalore2_3,16,64.520004,-1.6000061,-1.2100067,633.6895,2.006024859
36.94971039,2,0.52,1.181818182,11265.18414,581.5397405,1977.768625,15.46428571,26,67749986.8,1,17,Bangalore,4,1,2/1/2011,28.68,Bangalore2_3,18.24,68.97,-0.5,-0.3600006,879.1696,0.616117223
23.13083509,3,0.3,1.090909091,10398.63151,536.8059143,1977.768625,25.5,26,60222210.49,1,17,Bangalore,4,1,3/1/2011,32.34,Bangalore2_3,19.62,62.03,-0.13999939,0.08999634,1082.3508,0.166430678
34.06111622,4,0.43,1.181818182,7798.973635,402.6044357,1977.768625,7.4,26,60222210.49,1,17,Bangalore,4,1,4/1/2011,31.74,Bangalore2_3,21.97998,71.95,1.1000061,0.6300049,848.87085,1.267643323
29.25223686,5,0.6,1.272727273,7798.973635,402.6044357,1977.768625,5.35483871,26,60222210.49,1,17,Bangalore,4,1,5/1/2011,30.86,Bangalore2_3,23.14,78.16,3.0399933,0.30999756,686.44354,3.05575813
35.1419309,9,0.76,1.272727273,5199.315757,268.4029571,988.8843125,1.266666667,0,60222210.49,1,17,Bangalore,4,1,9/1/2011,28,Bangalore2_3,21.13,86.06,3.6600037,0.36999512,558.825,3.678657836
59.93987035,10,0.73,1.272727273,9098.802574,469.705175,1977.768625,2.129032258,26,60222210.49,1,17,Bangalore,4,1,10/1/2011,29.3,Bangalore2_3,21.27002,83.649994,0.22999573,-0.83999634,535.4677,0.870914397
16.59455112,11,0.7,1.272727273,12998.28939,671.0073928,1977.768625,2.166666667,26,60222210.49,1,17,Bangalore,4,1,11/1/2011,28.84,Bangalore2_3,19.5,71.149994,-2.6600037,-0.9600067,619.92084,2.827937861
23.47355987,12,0.68,1.272727273,12998.28939,671.0073928,1977.768625,2.774193548,26,75277763.11,1,17,Bangalore,4,1,12/1/2011,27.69,Bangalore2_3,16.84998,67.61,-1.8999939,-1.3899994,663.2984,2.354161242
34.46084247,1,0.73,1.272727273,22211.02985,1573.10231,1640.359518,1.193548387,26,0,1,5,Chennai,1,1,1/1/2001,25.83002,Chennai,24.51,68.56999,-5.779999,-4.8200073,740.8266,7.526012145
46.29189705,2,0.72,1.272727273,19249.55921,1363.355335,1640.359518,7.142857143,26,0,1,5,Chennai,1,1,2/1/2001,26.65,Chennai,24.51,65.06,-4.130005,0.94000244,477.625,4.235628157
44.63531718,3,0.7,1.272727273,17768.82388,1258.481848,1640.359518,6.666666667,26,0,1,5,Chennai,1,1,3/1/2001,28.46,Chennai,26.7,64.149994,-3.5400085,2.6799927,488.54434,4.440047416
31.0404142,4,0.69,1.272727273,13326.61791,943.8613859,1640.359518,1.433333333,26,0,1,5,Chennai,1,1,4/1/2001,29.78,Chennai,27.68,64.41,-2.550003,2.8300018,584.44165,3.809386498
34.47190108,5,0.62,1.272727273,13326.61791,943.8613859,1640.359518,1,26,0,1,5,Chennai,1,1,5/1/2001,31.19,Chennai,29.05,63.839996,4.569992,3.5800018,679.4839,5.80527689
42.31245602,9,0.72,1.272727273,8884.411941,629.240924,820.1797589,0.9,0,0,1,5,Chennai,1,1,9/1/2001,29.91998,Chennai,27.89,72.42999,3.7200012,1.7200012,460.99167,4.098391521
26.91997587,10,0.77,1.272727273,15547.7209,1101.171617,1640.359518,0.322580645,26,0,1,5,Chennai,1,1,10/1/2001,28.9,Chennai,27.07,76.270004,1.6000061,-0.80999756,481.5645,1.793353163
42.54580735,11,0.78,1.272727273,22211.02985,1573.10231,1640.359518,0.3,26,0,1,5,Chennai,1,1,11/1/2001,28.22998,Chennai,26.87,74.06999,-2.899994,-4.8399963,756.0125,5.642298236
25.83629575,12,0.77,1.272727273,22211.02985,1573.10231,1640.359518,0.451612903,26,0,1,5,Chennai,1,1,12/1/2001,26.51,Chennai,25.22,72.75,-5.8099976,-5.6900024,905.6411,8.132170647
51.782393,1,0.73,1.272727273,21310.22098,2137.372525,2912.781722,1.838709677,26,0,1,5,Chennai,1,1,1/1/2011,25.96,Chennai,24.5,67.33,-3.6900024,-6.0200043,694.75,7.060918459
63.42715938,2,0.72,1.272727273,18468.85818,1852.389522,2912.781722,8.5,26,0,1,5,Chennai,1,1,2/1/2011,26.15,Chennai,24.72,72.28999,-4.430008,-2.0299988,524.2143,4.872973015
30.99166549,3,0.7,1.272727273,17048.17678,1709.89802,2912.781722,17.7,26,0,1,5,Chennai,1,1,3/1/2011,27.77002,Chennai,26.07,66.42,-2.800003,0.2599945,493.5363,2.812047997
44.86367749,4,0.69,1.272727273,12786.13259,1282.423515,2912.781722,5.066666667,26,0,1,5,Chennai,1,1,4/1/2011,29.02002,Chennai,27.03998,72.28,-1.3999939,2.75,593.48334,3.085852057
44.85870112,5,0.62,1.272727273,12786.13259,1282.423515,2912.781722,4.709677419,26,0,1,5,Chennai,1,1,5/1/2011,30.63,Chennai,28.75,71.92,3.8600006,3.819992,585.02014,5.430648535
33.63059746,9,0.72,1.272727273,8524.088391,854.9490102,1456.390861,0.866666667,0,0,1,5,Chennai,1,1,9/1/2011,29.22,Chennai,27.05,77.270004,6.5899963,2.2299957,610.73334,6.957077839
41.69291759,10,0.77,1.272727273,14917.15468,1496.160768,2912.781722,1.35483871,26,0,1,5,Chennai,1,1,10/1/2011,29.16998,Chennai,27.59,76.45,-0.91000366,-0.38000488,562.9637,0.986159404
37.81996121,11,0.78,1.272727273,21310.22098,2137.372525,2912.781722,1.533333333,26,0,1,5,Chennai,1,1,11/1/2011,28.41998,Chennai,26.95,70.14,-5.5,-3.5700073,811.075,6.557053616
50.49876759,12,0.77,1.272727273,21310.22098,2137.372525,2912.781722,0.548387097,26,0,1,5,Chennai,1,1,12/1/2011,26.87,Chennai,25.4,69.47,-3.649994,-5.8899994,885.5524,6.929253144
31.0912838,1,0.73,1.272727273,12728.88781,1041.493761,933.6700173,1.193548387,26,479603024.1,1,5,Chennai,1,1,1/1/2001,25.83002,Chennai1_3,24.51,68.56999,-5.779999,-4.8200073,740.8266,7.526012145
45.48572434,2,0.72,1.272727273,11031.70277,902.6279259,933.6700173,7.142857143,26,431642721.6,1,5,Chennai,1,1,2/1/2001,26.65,Chennai1_3,24.51,65.06,-4.130005,0.94000244,477.625,4.235628157
46.67341912,3,0.7,1.272727273,10183.11025,833.1950085,933.6700173,6.666666667,26,383682419.2,1,5,Chennai,1,1,3/1/2001,28.46,Chennai1_3,26.7,64.149994,-3.5400085,2.6799927,488.54434,4.440047416
33.27646527,4,0.69,1.272727273,7637.332689,624.8962564,933.6700173,1.433333333,26,383682419.2,1,5,Chennai,1,1,4/1/2001,29.78,Chennai1_3,27.68,64.41,-2.550003,2.8300018,584.44165,3.809386498
30.986227,5,0.62,1.272727273,7637.332689,624.8962564,933.6700173,1,26,383682419.2,1,5,Chennai,1,1,5/1/2001,31.19,Chennai1_3,29.05,63.839996,4.569992,3.5800018,679.4839,5.80527689
47.67532925,9,0.72,1.272727273,5091.555126,416.5975042,466.8350087,0.9,0,383682419.2,1,5,Chennai,1,1,9/1/2001,29.91998,Chennai1_3,27.89,72.42999,3.7200012,1.7200012,460.99167,4.098391521
40.91630642,10,0.77,1.272727273,8910.22147,729.0456324,933.6700173,0.322580645,26,383682419.2,1,5,Chennai,1,1,10/1/2001,28.9,Chennai1_3,27.07,76.270004,1.6000061,-0.80999756,481.5645,1.793353163
41.70865588,11,0.78,1.272727273,12728.88781,1041.493761,933.6700173,0.3,26,383682419.2,1,5,Chennai,1,1,11/1/2001,28.22998,Chennai1_3,26.87,74.06999,-2.899994,-4.8399963,756.0125,5.642298236
34.38840857,12,0.77,1.272727273,12728.88781,1041.493761,933.6700173,0.451612903,26,479603024.1,1,5,Chennai,1,1,12/1/2001,26.51,Chennai1_3,25.22,72.75,-5.8099976,-5.6900024,905.6411,8.132170647
43.28475423,1,0.73,1.272727273,12212.64453,1415.076524,1657.915189,1.838709677,26,1247497718,1,5,Chennai,1,1,1/1/2011,25.96,Chennai1_3,24.5,67.33,-3.6900024,-6.0200043,694.75,7.060918459
52.35651361,2,0.72,1.272727273,10584.29192,1226.399655,1657.915189,8.5,26,1122747946,1,5,Chennai,1,1,2/1/2011,26.15,Chennai1_3,24.72,72.28999,-4.430008,-2.0299988,524.2143,4.872973015
29.88407857,3,0.7,1.272727273,9770.11562,1132.06122,1657.915189,17.7,26,997998174.4,1,5,Chennai,1,1,3/1/2011,27.77002,Chennai1_3,26.07,66.42,-2.800003,0.2599945,493.5363,2.812047997
44.95712275,4,0.69,1.272727273,7327.586715,849.0459147,1657.915189,5.066666667,26,997998174.4,1,5,Chennai,1,1,4/1/2011,29.02002,Chennai1_3,27.03998,72.28,-1.3999939,2.75,593.48334,3.085852057
40.53300086,5,0.62,1.272727273,7327.586715,849.0459147,1657.915189,4.709677419,26,997998174.4,1,5,Chennai,1,1,5/1/2011,30.63,Chennai1_3,28.75,71.92,3.8600006,3.819992,585.02014,5.430648535
31.45298876,9,0.72,1.272727273,4885.05781,566.0306098,828.9575947,0.866666667,0,997998174.4,1,5,Chennai,1,1,9/1/2011,29.22,Chennai1_3,27.05,77.270004,6.5899963,2.2299957,610.73334,6.957077839
38.00682642,10,0.77,1.272727273,8548.851168,990.5535671,1657.915189,1.35483871,26,997998174.4,1,5,Chennai,1,1,10/1/2011,29.16998,Chennai1_3,27.59,76.45,-0.91000366,-0.38000488,562.9637,0.986159404
33.30877477,11,0.78,1.272727273,12212.64453,1415.076524,1657.915189,1.533333333,26,997998174.4,1,5,Chennai,1,1,11/1/2011,28.41998,Chennai1_3,26.95,70.14,-5.5,-3.5700073,811.075,6.557053616
44.24482685,12,0.77,1.272727273,12212.64453,1415.076524,1657.915189,0.548387097,26,1247497718,1,5,Chennai,1,1,12/1/2011,26.87,Chennai1_3,25.4,69.47,-3.649994,-5.8899994,885.5524,6.929253144
12.04211771,1,0.56,1.181818182,11233.36921,2525.862651,1219.114709,6.322580645,0,744975362.5,1,18,Hyderabad,5,1,1/1/2001,28.84998,Hyderabad,13.12,38.420013,-1.9799957,0.25,852.6855,1.995716155
12.04211771,1,0.56,1.181818182,11233.36921,2525.862651,1219.114709,6.322580645,0,744975362.5,1,18,Hyderabad,5,1,1/1/2001,28.84998,Hyderabad,13.12,38.420013,-1.9799957,0.25,852.6855,1.995716155
7.238834325,2,0.49,1.181818182,9735.586649,2189.080964,1219.114709,19.21428571,0,670477826.3,1,18,Hyderabad,5,1,2/1/2001,34.03,Hyderabad,14.03,20.899994,-0.8999939,-0.11999512,1088.875,0.907958066
7.238834325,2,0.49,1.181818182,9735.586649,2189.080964,1219.114709,19.21428571,0,670477826.3,1,18,Hyderabad,5,1,2/1/2001,34.03,Hyderabad,14.03,20.899994,-0.8999939,-0.11999512,1088.875,0.907958066
11.88762038,3,0.39,1.090909091,8986.695368,2020.690121,1219.114709,20.8,0,595980290,1,18,Hyderabad,5,1,3/1/2001,34.08002,Hyderabad,23.86,32.089996,-0.27000427,1.3699951,1511.1451,1.396348409
11.88762038,3,0.39,1.090909091,8986.695368,2020.690121,1219.114709,20.8,0,595980290,1,18,Hyderabad,5,1,3/1/2001,34.08002,Hyderabad,23.86,32.089996,-0.27000427,1.3699951,1511.1451,1.396348409
12.84273066,4,0.37,1.090909091,6740.021526,1515.517591,1219.114709,6.566666667,0,595980290,1,18,Hyderabad,5,1,4/1/2001,37.83002,Hyderabad,24.59998,32.799988,-0.5700073,2.130005,1543.6083,2.204955696
12.84273066,4,0.37,1.090909091,6740.021526,1515.517591,1219.114709,6.566666667,0,595980290,1,18,Hyderabad,5,1,4/1/2001,37.83002,Hyderabad,24.59998,32.799988,-0.5700073,2.130005,1543.6083,2.204955696
9.600225225,5,0.39,1.090909091,6740.021526,1515.517591,1219.114709,4.129032258,0,595980290,1,18,Hyderabad,5,1,5/1/2001,38.36,Hyderabad,28.7,37.79001,3.4700012,0.11999512,1740.879,3.472075339
9.600225225,5,0.39,1.090909091,6740.021526,1515.517591,1219.114709,4.129032258,0,595980290,1,18,Hyderabad,5,1,5/1/2001,38.36,Hyderabad,28.7,37.79001,3.4700012,0.11999512,1740.879,3.472075339
12.83138064,9,0.72,1.272727273,4493.347684,1010.34506,609.5573546,2.133333333,0,595980290,1,18,Hyderabad,5,1,9/1/2001,32.2,Hyderabad,23.15,66.28999,1.3999939,-0.7400055,648.75836,1.583537515
12.83138064,9,0.72,1.272727273,4493.347684,1010.34506,609.5573546,2.133333333,0,595980290,1,18,Hyderabad,5,1,9/1/2001,32.2,Hyderabad,23.15,66.28999,1.3999939,-0.7400055,648.75836,1.583537515
7.698242578,10,0.63,1.272727273,7863.358447,1768.103856,1219.114709,0.677419355,0,595980290,1,18,Hyderabad,5,1,10/1/2001,30.66998,Hyderabad,19.75,64.06,-0.66000366,-1.0400085,607.7056,1.231755865
7.698242578,10,0.63,1.272727273,7863.358447,1768.103856,1219.114709,0.677419355,0,595980290,1,18,Hyderabad,5,1,10/1/2001,30.66998,Hyderabad,19.75,64.06,-0.66000366,-1.0400085,607.7056,1.231755865
12.15715127,11,0.58,1.181818182,11233.36921,2525.862651,1219.114709,1.533333333,0,595980290,1,18,Hyderabad,5,1,11/1/2001,29.39,Hyderabad,16.68,50.08,-1.699997,-0.8800049,748.10834,1.914261848
12.15715127,11,0.58,1.181818182,11233.36921,2525.862651,1219.114709,1.533333333,0,595980290,1,18,Hyderabad,5,1,11/1/2001,29.39,Hyderabad,16.68,50.08,-1.699997,-0.8800049,748.10834,1.914261848
7.677288695,12,0.57,1.181818182,11233.36921,2525.862651,1219.114709,2.64516129,0,744975362.5,1,18,Hyderabad,5,1,12/1/2001,28.45,Hyderabad,11.58002,40.089996,-1.8099976,0.039993286,769.7177,1.810439387
7.677288695,12,0.57,1.181818182,11233.36921,2525.862651,1219.114709,2.64516129,0,744975362.5,1,18,Hyderabad,5,1,12/1/2001,28.45,Hyderabad,11.58002,40.089996,-1.8099976,0.039993286,769.7177,1.810439387
9.581726289,1,0.56,1.181818182,24433.76018,7402.238813,4412.773546,6.064516129,0,1751584769,1,18,Hyderabad,5,1,1/1/2011,26.93,Hyderabad,11.13,45.880005,-1.8300018,-0.69000244,684.4476,1.955763267
